timestamp,meter,energy_kwh
2020-03-15 19:30:00,HM-TG-01,226.864
2020-03-15 19:30:00,HM-RC-01,469.576
2020-03-15 19:30:00,HM-CU-01,164.16
2020-03-15 19:30:00,HM-ST-01,181.949
2020-03-15 19:30:00,HM-TG-02,10.158
2020-03-15 19:30:00,HM-HD-01,29.94
2020-03-15 19:30:00,HM-HW-01,101.513
2020-03-15 19:30:00,HM-RW-01,201.983
2020-03-15 19:30:00,HM-JA-01,142.437
2020-03-15 19:30:00,HM-GH-01,218.739
2020-03-15 19:30:00,HM-SC-01,73.729
2020-03-15 19:30:00,HM-TI-01,340.2519999999999
2020-03-15 19:30:00,HM-JW-01,157.311
2020-03-15 19:30:00,HM-TG-03,7.225
2020-03-15 20:00:00,HM-JW-01,157.311
2020-03-15 20:00:00,HM-SC-01,73.729
2020-03-15 20:00:00,HM-TG-02,10.158
2020-03-15 20:00:00,HM-HD-01,29.94
2020-03-15 20:00:00,HM-ST-01,181.949
2020-03-15 20:00:00,HM-HW-01,101.513
2020-03-15 20:00:00,HM-TG-01,226.864
2020-03-15 20:00:00,HM-GH-01,218.739
2020-03-15 20:00:00,HM-RC-01,469.576
2020-03-15 20:00:00,HM-SU-01,48.305
2020-03-15 20:00:00,HM-CU-01,164.16
2020-03-15 20:00:00,HM-RW-01,201.983
2020-03-15 20:00:00,HM-TI-01,340.2519999999999
2020-03-15 20:00:00,HM-TG-03,7.225
2020-03-15 20:00:00,HM-JA-01,142.437
2020-03-15 20:30:00,HM-GH-01,218.739
2020-03-15 20:30:00,HM-TG-03,7.225
2020-03-15 20:30:00,HM-JA-01,142.437
2020-03-15 20:30:00,HM-HD-01,29.94
2020-03-15 20:30:00,HM-ST-01,181.949
2020-03-15 20:30:00,HM-RW-01,201.983
2020-03-15 20:30:00,HM-HW-01,101.513
2020-03-15 20:30:00,HM-TG-01,226.864
2020-03-15 20:30:00,HM-SU-01,48.305
2020-03-15 20:30:00,HM-CU-01,164.16
2020-03-15 20:30:00,HM-JW-01,157.311
2020-03-15 20:30:00,HM-TG-02,10.158
2020-03-15 20:30:00,HM-SC-01,73.729
2020-03-15 20:30:00,HM-TI-01,340.2519999999999
2020-03-15 20:30:00,HM-RC-01,469.576
2020-03-15 21:00:00,HM-HD-01,29.94
2020-03-15 21:00:00,HM-TG-03,7.225
2020-03-15 21:00:00,HM-JW-01,157.311
2020-03-15 21:00:00,HM-SC-01,73.729
2020-03-15 21:00:00,HM-TG-01,226.864
2020-03-15 21:00:00,HM-TI-01,340.2519999999999
2020-03-15 21:00:00,HM-GH-01,218.739
2020-03-15 21:00:00,HM-RC-01,469.576
2020-03-15 21:00:00,HM-HW-01,101.513
2020-03-15 21:00:00,HM-CU-01,164.16
2020-03-15 21:00:00,HM-SU-01,48.305
2020-03-15 21:00:00,HM-TG-02,10.158
2020-03-15 21:00:00,HM-ST-01,181.949
2020-03-15 21:00:00,HM-RW-01,201.983
2020-03-15 21:00:00,HM-JA-01,142.437
2020-03-15 21:30:00,HM-HW-01,101.513
2020-03-15 21:30:00,HM-CU-01,164.16
2020-03-15 21:30:00,HM-ST-01,181.949
2020-03-15 21:30:00,HM-RW-01,201.983
2020-03-15 21:30:00,HM-JW-01,157.311
2020-03-15 21:30:00,HM-TG-03,7.225
2020-03-15 21:30:00,HM-TG-02,10.158
2020-03-15 21:30:00,HM-JA-01,142.437
2020-03-15 21:30:00,HM-GH-01,218.739
2020-03-15 21:30:00,HM-TG-01,226.864
2020-03-15 21:30:00,HM-TI-01,340.2519999999999
2020-03-15 21:30:00,HM-HD-01,29.94
2020-03-15 21:30:00,HM-SC-01,73.729
2020-03-15 21:30:00,HM-RC-01,469.576
2020-03-15 21:30:00,HM-SU-01,48.305
2020-03-15 22:00:00,HM-JA-01,142.437
2020-03-15 22:00:00,HM-TG-03,7.225
2020-03-15 22:00:00,HM-HW-01,101.513
2020-03-15 22:00:00,HM-TI-01,340.2519999999999
2020-03-15 22:00:00,HM-CU-01,164.16
2020-03-15 22:00:00,HM-RW-01,201.983
2020-03-15 22:00:00,HM-TG-01,226.864
2020-03-15 22:00:00,HM-HD-01,29.94
2020-03-15 22:00:00,HM-GH-01,218.739
2020-03-15 22:00:00,HM-TG-02,10.158
2020-03-15 22:00:00,HM-RC-01,469.576
2020-03-15 22:00:00,HM-ST-01,181.949
2020-03-15 22:00:00,HM-SC-01,73.729
2020-03-15 22:00:00,HM-SU-01,48.305
2020-03-15 22:00:00,HM-JW-01,157.311
2020-03-15 22:30:00,HM-RC-01,469.576
2020-03-15 22:30:00,HM-RW-01,201.983
2020-03-15 22:30:00,HM-HD-01,29.94
2020-03-15 22:30:00,HM-TI-01,340.2519999999999
2020-03-15 22:30:00,HM-JA-01,142.437
2020-03-15 22:30:00,HM-SU-01,48.305
2020-03-15 22:30:00,HM-GH-01,218.739
2020-03-15 22:30:00,HM-ST-01,181.949
2020-03-15 22:30:00,HM-JW-01,157.311
2020-03-15 22:30:00,HM-TG-01,226.864
2020-03-15 22:30:00,HM-CU-01,164.16
2020-03-15 22:30:00,HM-SC-01,73.729
2020-03-15 22:30:00,HM-TG-03,7.225
2020-03-15 22:30:00,HM-TG-02,10.158
2020-03-15 22:30:00,HM-HW-01,101.513
2020-03-15 23:00:00,HM-CU-01,164.16
2020-03-15 23:00:00,HM-JA-01,142.437
2020-03-15 23:00:00,HM-SC-01,73.729
2020-03-15 23:00:00,HM-HW-01,101.513
2020-03-15 23:00:00,HM-GH-01,218.739
2020-03-15 23:00:00,HM-TG-02,10.158
2020-03-15 23:00:00,HM-TI-01,340.2519999999999
2020-03-15 23:00:00,HM-RW-01,201.983
2020-03-15 23:00:00,HM-SU-01,48.305
2020-03-15 23:00:00,HM-JW-01,157.311
2020-03-15 23:00:00,HM-TG-01,226.864
2020-03-15 23:00:00,HM-HD-01,29.94
2020-03-15 23:00:00,HM-TG-03,7.225
2020-03-15 23:00:00,HM-RC-01,469.576
2020-03-15 23:00:00,HM-ST-01,181.949
2020-03-15 23:30:00,HM-JA-01,142.437
2020-03-15 23:30:00,HM-RW-01,201.983
2020-03-15 23:30:00,HM-HD-01,29.94
2020-03-15 23:30:00,HM-SU-01,48.305
2020-03-15 23:30:00,HM-SC-01,73.729
2020-03-15 23:30:00,HM-TI-01,340.2519999999999
2020-03-15 23:30:00,HM-TG-02,10.158
2020-03-15 23:30:00,HM-CU-01,164.16
2020-03-15 23:30:00,HM-ST-01,181.949
2020-03-15 23:30:00,HM-HW-01,101.513
2020-03-15 23:30:00,HM-GH-01,218.739
2020-03-15 23:30:00,HM-RC-01,469.576
2020-03-15 23:30:00,HM-TG-03,7.225
2020-03-15 23:30:00,HM-TG-01,226.864
2020-03-15 23:30:00,HM-JW-01,157.311
2020-03-16 00:00:00,HM-SC-01,50.0
2020-03-16 00:00:00,HM-GH-01,0.0
2020-03-16 00:00:00,HM-RW-01,172.0
2020-03-16 00:00:00,HM-RC-01,280.0
2020-03-16 00:00:00,HM-JW-01,120.0
2020-03-16 00:00:00,HM-SU-01,0.0
2020-03-16 00:00:00,HM-TG-02,10.2
2020-03-16 00:00:00,HM-TG-03,7.7
2020-03-16 00:00:00,HM-ST-01,0.0
2020-03-16 00:00:00,HM-TG-01,190.0
2020-03-16 00:00:00,HM-CU-01,158.0
2020-03-16 00:00:00,HM-HD-01,0.0
2020-03-16 00:00:00,HM-HW-01,100.0
2020-03-16 00:00:00,HM-TI-01,240.0
2020-03-16 00:00:00,HM-JA-01,70.0
2020-03-16 00:30:00,HM-SC-01,73.729
2020-03-16 00:30:00,HM-HW-01,101.513
2020-03-16 00:30:00,HM-GH-01,218.739
2020-03-16 00:30:00,HM-CU-01,164.16
2020-03-16 00:30:00,HM-RC-01,469.576
2020-03-16 00:30:00,HM-RW-01,201.983
2020-03-16 00:30:00,HM-JA-01,142.437
2020-03-16 00:30:00,HM-TI-01,340.2519999999999
2020-03-16 00:30:00,HM-JW-01,157.311
2020-03-16 00:30:00,HM-HD-01,29.94
2020-03-16 00:30:00,HM-ST-01,181.949
2020-03-16 00:30:00,HM-SU-01,48.305
2020-03-16 00:30:00,HM-TG-03,7.225
2020-03-16 00:30:00,HM-TG-02,10.158
2020-03-16 00:30:00,HM-TG-01,226.864
2020-03-16 01:00:00,HM-RW-01,201.983
2020-03-16 01:00:00,HM-TG-03,7.225
2020-03-16 01:00:00,HM-TG-02,10.158
2020-03-16 01:00:00,HM-ST-01,181.949
2020-03-16 01:00:00,HM-RC-01,469.576
2020-03-16 01:00:00,HM-SC-01,73.729
2020-03-16 01:00:00,HM-JA-01,142.437
2020-03-16 01:00:00,HM-HD-01,29.94
2020-03-16 01:00:00,HM-HW-01,101.513
2020-03-16 01:00:00,HM-GH-01,218.739
2020-03-16 01:00:00,HM-CU-01,164.16
2020-03-16 01:00:00,HM-JW-01,157.311
2020-03-16 01:00:00,HM-TG-01,226.864
2020-03-16 01:00:00,HM-TI-01,340.2519999999999
2020-03-16 01:00:00,HM-SU-01,48.305
2020-03-16 01:30:00,HM-SC-01,73.729
2020-03-16 01:30:00,HM-SU-01,48.305
2020-03-16 01:30:00,HM-HD-01,29.94
2020-03-16 01:30:00,HM-TI-01,340.2519999999999
2020-03-16 01:30:00,HM-TG-02,10.158
2020-03-16 01:30:00,HM-JW-01,157.311
2020-03-16 01:30:00,HM-HW-01,101.513
2020-03-16 01:30:00,HM-JA-01,142.437
2020-03-16 01:30:00,HM-RW-01,201.983
2020-03-16 01:30:00,HM-TG-03,7.225
2020-03-16 01:30:00,HM-GH-01,218.739
2020-03-16 01:30:00,HM-CU-01,164.16
2020-03-16 01:30:00,HM-TG-01,226.864
2020-03-16 01:30:00,HM-ST-01,181.949
2020-03-16 01:30:00,HM-RC-01,469.576
2020-03-16 02:00:00,HM-ST-01,181.949
2020-03-16 02:00:00,HM-GH-01,218.739
2020-03-16 02:00:00,HM-SU-01,48.305
2020-03-16 02:00:00,HM-JW-01,157.311
2020-03-16 02:00:00,HM-TI-01,340.2519999999999
2020-03-16 02:00:00,HM-RC-01,469.576
2020-03-16 02:00:00,HM-SC-01,73.729
2020-03-16 02:00:00,HM-TG-03,7.225
2020-03-16 02:00:00,HM-JA-01,142.437
2020-03-16 02:00:00,HM-TG-02,10.158
2020-03-16 02:00:00,HM-TG-01,226.864
2020-03-16 02:00:00,HM-HD-01,29.94
2020-03-16 02:00:00,HM-RW-01,201.983
2020-03-16 02:00:00,HM-CU-01,164.16
2020-03-16 02:00:00,HM-HW-01,101.513
2020-03-16 02:30:00,HM-TG-03,7.225
2020-03-16 02:30:00,HM-TG-01,226.864
2020-03-16 02:30:00,HM-JW-01,157.311
2020-03-16 02:30:00,HM-TI-01,340.2519999999999
2020-03-16 02:30:00,HM-SU-01,48.305
2020-03-16 02:30:00,HM-HW-01,101.513
2020-03-16 02:30:00,HM-CU-01,164.16
2020-03-16 02:30:00,HM-HD-01,29.94
2020-03-16 02:30:00,HM-RC-01,469.576
2020-03-16 02:30:00,HM-SC-01,73.729
2020-03-16 02:30:00,HM-JA-01,142.437
2020-03-16 02:30:00,HM-TG-02,10.158
2020-03-16 02:30:00,HM-RW-01,201.983
2020-03-16 02:30:00,HM-ST-01,181.949
2020-03-16 02:30:00,HM-GH-01,218.739
2020-03-16 03:00:00,HM-HW-01,101.513
2020-03-16 03:00:00,HM-HD-01,29.94
2020-03-16 03:00:00,HM-TI-01,340.2519999999999
2020-03-16 03:00:00,HM-JA-01,142.437
2020-03-16 03:00:00,HM-RW-01,201.983
2020-03-16 03:00:00,HM-JW-01,157.311
2020-03-16 03:00:00,HM-TG-03,7.225
2020-03-16 03:00:00,HM-SU-01,48.305
2020-03-16 03:00:00,HM-TG-01,226.864
2020-03-16 03:00:00,HM-ST-01,181.949
2020-03-16 03:00:00,HM-SC-01,73.729
2020-03-16 03:00:00,HM-TG-02,10.158
2020-03-16 03:00:00,HM-RC-01,469.576
2020-03-16 03:00:00,HM-CU-01,164.16
2020-03-16 03:00:00,HM-GH-01,218.739
2020-03-16 03:30:00,HM-RW-01,201.983
2020-03-16 03:30:00,HM-ST-01,181.949
2020-03-16 03:30:00,HM-SC-01,73.729
2020-03-16 03:30:00,HM-JA-01,142.437
2020-03-16 03:30:00,HM-TG-02,10.158
2020-03-16 03:30:00,HM-SU-01,48.305
2020-03-16 03:30:00,HM-GH-01,218.739
2020-03-16 03:30:00,HM-CU-01,164.16
2020-03-16 03:30:00,HM-HD-01,29.94
2020-03-16 03:30:00,HM-TI-01,340.2519999999999
2020-03-16 03:30:00,HM-JW-01,157.311
2020-03-16 03:30:00,HM-RC-01,469.576
2020-03-16 03:30:00,HM-TG-01,226.864
2020-03-16 03:30:00,HM-HW-01,101.513
2020-03-16 03:30:00,HM-TG-03,7.225
2020-03-16 04:00:00,HM-TI-01,340.2519999999999
2020-03-16 04:00:00,HM-JA-01,142.437
2020-03-16 04:00:00,HM-ST-01,181.949
2020-03-16 04:00:00,HM-TG-01,226.864
2020-03-16 04:00:00,HM-GH-01,218.739
2020-03-16 04:00:00,HM-RW-01,201.983
2020-03-16 04:00:00,HM-SC-01,73.729
2020-03-16 04:00:00,HM-HD-01,29.94
2020-03-16 04:00:00,HM-TG-03,7.225
2020-03-16 04:00:00,HM-SU-01,48.305
2020-03-16 04:00:00,HM-JW-01,157.311
2020-03-16 04:00:00,HM-RC-01,469.576
2020-03-16 04:00:00,HM-TG-02,10.158
2020-03-16 04:00:00,HM-HW-01,101.513
2020-03-16 04:00:00,HM-CU-01,164.16
2020-03-16 04:30:00,HM-JA-01,142.437
2020-03-16 04:30:00,HM-HW-01,101.513
2020-03-16 04:30:00,HM-HD-01,29.94
2020-03-16 04:30:00,HM-GH-01,218.739
2020-03-16 04:30:00,HM-TI-01,340.2519999999999
2020-03-16 04:30:00,HM-RC-01,469.576
2020-03-16 04:30:00,HM-RW-01,201.983
2020-03-16 04:30:00,HM-TG-03,7.225
2020-03-16 04:30:00,HM-CU-01,164.16
2020-03-16 04:30:00,HM-TG-01,226.864
2020-03-16 04:30:00,HM-ST-01,181.949
2020-03-16 04:30:00,HM-SU-01,48.305
2020-03-16 04:30:00,HM-SC-01,73.729
2020-03-16 04:30:00,HM-TG-02,10.158
2020-03-16 04:30:00,HM-JW-01,157.311
2020-03-16 05:00:00,HM-HW-01,101.513
2020-03-16 05:00:00,HM-SU-01,48.305
2020-03-16 05:00:00,HM-RW-01,201.983
2020-03-16 05:00:00,HM-TI-01,340.2519999999999
2020-03-16 05:00:00,HM-TG-01,226.864
2020-03-16 05:00:00,HM-CU-01,164.16
2020-03-16 05:00:00,HM-JW-01,157.311
2020-03-16 05:00:00,HM-RC-01,469.576
2020-03-16 05:00:00,HM-ST-01,181.949
2020-03-16 05:00:00,HM-HD-01,29.94
2020-03-16 05:00:00,HM-JA-01,142.437
2020-03-16 05:00:00,HM-SC-01,73.729
2020-03-16 05:00:00,HM-TG-03,7.225
2020-03-16 05:00:00,HM-GH-01,218.739
2020-03-16 05:00:00,HM-TG-02,10.158
2020-03-16 05:30:00,HM-TG-03,7.225
2020-03-16 05:30:00,HM-CU-01,164.16
2020-03-16 05:30:00,HM-RW-01,201.983
2020-03-16 05:30:00,HM-SC-01,73.729
2020-03-16 05:30:00,HM-JW-01,157.311
2020-03-16 05:30:00,HM-SU-01,48.305
2020-03-16 05:30:00,HM-HW-01,101.513
2020-03-16 05:30:00,HM-TI-01,340.2519999999999
2020-03-16 05:30:00,HM-GH-01,218.739
2020-03-16 05:30:00,HM-ST-01,181.949
2020-03-16 05:30:00,HM-RC-01,469.576
2020-03-16 05:30:00,HM-JA-01,142.437
2020-03-16 05:30:00,HM-HD-01,29.94
2020-03-16 05:30:00,HM-TG-01,226.864
2020-03-16 05:30:00,HM-TG-02,10.158
2020-03-16 06:00:00,HM-TI-01,340.2519999999999
2020-03-16 06:00:00,HM-JW-01,157.311
2020-03-16 06:00:00,HM-RC-01,469.576
2020-03-16 06:00:00,HM-TG-01,226.864
2020-03-16 06:00:00,HM-SC-01,73.729
2020-03-16 06:00:00,HM-CU-01,164.16
2020-03-16 06:00:00,HM-TG-02,10.158
2020-03-16 06:00:00,HM-RW-01,201.983
2020-03-16 06:00:00,HM-HW-01,101.513
2020-03-16 06:00:00,HM-GH-01,218.739
2020-03-16 06:00:00,HM-ST-01,181.949
2020-03-16 06:00:00,HM-TG-03,7.225
2020-03-16 06:00:00,HM-JA-01,142.437
2020-03-16 06:00:00,HM-SU-01,48.305
2020-03-16 06:00:00,HM-HD-01,29.94
2020-03-16 06:30:00,HM-RW-01,201.983
2020-03-16 06:30:00,HM-RC-01,469.576
2020-03-16 06:30:00,HM-SU-01,48.305
2020-03-16 06:30:00,HM-JW-01,157.311
2020-03-16 06:30:00,HM-HW-01,101.513
2020-03-16 06:30:00,HM-JA-01,142.437
2020-03-16 06:30:00,HM-SC-01,73.729
2020-03-16 06:30:00,HM-GH-01,218.739
2020-03-16 06:30:00,HM-TG-02,10.158
2020-03-16 06:30:00,HM-TI-01,340.2519999999999
2020-03-16 06:30:00,HM-TG-03,7.225
2020-03-16 06:30:00,HM-CU-01,164.16
2020-03-16 06:30:00,HM-HD-01,29.94
2020-03-16 06:30:00,HM-TG-01,226.864
2020-03-16 06:30:00,HM-ST-01,181.949
2020-03-16 07:00:00,HM-ST-01,181.949
2020-03-16 07:00:00,HM-TG-02,10.158
2020-03-16 07:00:00,HM-SU-01,48.305
2020-03-16 07:00:00,HM-RW-01,201.983
2020-03-16 07:00:00,HM-HW-01,101.513
2020-03-16 07:00:00,HM-HD-01,29.94
2020-03-16 07:00:00,HM-GH-01,218.739
2020-03-16 07:00:00,HM-TG-03,7.225
2020-03-16 07:00:00,HM-SC-01,73.729
2020-03-16 07:00:00,HM-RC-01,469.576
2020-03-16 07:00:00,HM-JA-01,142.437
2020-03-16 07:00:00,HM-CU-01,164.16
2020-03-16 07:00:00,HM-TI-01,340.2519999999999
2020-03-16 07:00:00,HM-TG-01,226.864
2020-03-16 07:00:00,HM-JW-01,157.311
2020-03-16 07:30:00,HM-RC-01,469.576
2020-03-16 07:30:00,HM-SC-01,73.729
2020-03-16 07:30:00,HM-RW-01,201.983
2020-03-16 07:30:00,HM-HW-01,101.513
2020-03-16 07:30:00,HM-CU-01,164.16
2020-03-16 07:30:00,HM-JW-01,157.311
2020-03-16 07:30:00,HM-TG-01,226.864
2020-03-16 07:30:00,HM-ST-01,181.949
2020-03-16 07:30:00,HM-TI-01,340.2519999999999
2020-03-16 07:30:00,HM-GH-01,218.739
2020-03-16 07:30:00,HM-TG-02,10.158
2020-03-16 07:30:00,HM-TG-03,7.225
2020-03-16 07:30:00,HM-SU-01,48.305
2020-03-16 07:30:00,HM-HD-01,29.94
2020-03-16 07:30:00,HM-JA-01,142.437
2020-03-16 08:00:00,HM-ST-01,181.949
2020-03-16 08:00:00,HM-TI-01,340.2519999999999
2020-03-16 08:00:00,HM-TG-03,7.225
2020-03-16 08:00:00,HM-CU-01,164.16
2020-03-16 08:00:00,HM-JA-01,142.437
2020-03-16 08:00:00,HM-GH-01,218.739
2020-03-16 08:00:00,HM-JW-01,157.311
2020-03-16 08:00:00,HM-SU-01,48.305
2020-03-16 08:00:00,HM-RW-01,201.983
2020-03-16 08:00:00,HM-TG-01,226.864
2020-03-16 08:00:00,HM-HW-01,101.513
2020-03-16 08:00:00,HM-RC-01,469.576
2020-03-16 08:00:00,HM-TG-02,10.158
2020-03-16 08:00:00,HM-SC-01,73.729
2020-03-16 08:00:00,HM-HD-01,29.94
2020-03-16 08:30:00,HM-JA-01,142.437
2020-03-16 08:30:00,HM-SC-01,73.729
2020-03-16 08:30:00,HM-TG-02,10.158
2020-03-16 08:30:00,HM-TG-01,226.864
2020-03-16 08:30:00,HM-GH-01,218.739
2020-03-16 08:30:00,HM-JW-01,157.311
2020-03-16 08:30:00,HM-TG-03,7.225
2020-03-16 08:30:00,HM-SU-01,48.305
2020-03-16 08:30:00,HM-ST-01,181.949
2020-03-16 08:30:00,HM-HD-01,29.94
2020-03-16 08:30:00,HM-RW-01,201.983
2020-03-16 08:30:00,HM-HW-01,101.513
2020-03-16 08:30:00,HM-CU-01,164.16
2020-03-16 08:30:00,HM-TI-01,340.2519999999999
2020-03-16 08:30:00,HM-RC-01,469.576
2020-03-16 09:00:00,HM-HW-01,101.513
2020-03-16 09:00:00,HM-RC-01,469.576
2020-03-16 09:00:00,HM-JA-01,142.437
2020-03-16 09:00:00,HM-JW-01,157.311
2020-03-16 09:00:00,HM-CU-01,164.16
2020-03-16 09:00:00,HM-ST-01,181.949
2020-03-16 09:00:00,HM-RW-01,201.983
2020-03-16 09:00:00,HM-GH-01,218.739
2020-03-16 09:00:00,HM-SC-01,73.729
2020-03-16 09:00:00,HM-TG-01,226.864
2020-03-16 09:00:00,HM-HD-01,29.94
2020-03-16 09:00:00,HM-TG-02,10.158
2020-03-16 09:00:00,HM-SU-01,48.305
2020-03-16 09:00:00,HM-TG-03,7.225
2020-03-16 09:00:00,HM-TI-01,340.2519999999999
2020-03-16 09:30:00,HM-RC-01,469.576
2020-03-16 09:30:00,HM-RW-01,201.983
2020-03-16 09:30:00,HM-HD-01,29.94
2020-03-16 09:30:00,HM-SU-01,48.305
2020-03-16 09:30:00,HM-ST-01,181.949
2020-03-16 09:30:00,HM-TI-01,340.2519999999999
2020-03-16 09:30:00,HM-HW-01,101.513
2020-03-16 09:30:00,HM-JW-01,157.311
2020-03-16 09:30:00,HM-TG-02,10.158
2020-03-16 09:30:00,HM-TG-01,226.864
2020-03-16 09:30:00,HM-JA-01,142.437
2020-03-16 09:30:00,HM-SC-01,73.729
2020-03-16 09:30:00,HM-CU-01,164.16
2020-03-16 09:30:00,HM-TG-03,7.225
2020-03-16 09:30:00,HM-GH-01,218.739
2020-03-16 10:00:00,HM-TG-03,7.225
2020-03-16 10:00:00,HM-HD-01,29.94
2020-03-16 10:00:00,HM-TG-02,10.158
2020-03-16 10:00:00,HM-JA-01,142.437
2020-03-16 10:00:00,HM-HW-01,101.513
2020-03-16 10:00:00,HM-RW-01,201.983
2020-03-16 10:00:00,HM-SC-01,73.729
2020-03-16 10:00:00,HM-SU-01,48.305
2020-03-16 10:00:00,HM-TI-01,340.2519999999999
2020-03-16 10:00:00,HM-ST-01,181.949
2020-03-16 10:00:00,HM-TG-01,226.864
2020-03-16 10:00:00,HM-RC-01,469.576
2020-03-16 10:00:00,HM-JW-01,157.311
2020-03-16 10:00:00,HM-CU-01,164.16
2020-03-16 10:00:00,HM-GH-01,218.739
2020-03-16 10:30:00,HM-GH-01,218.739
2020-03-16 10:30:00,HM-SU-01,48.305
2020-03-16 10:30:00,HM-JW-01,157.311
2020-03-16 10:30:00,HM-SC-01,73.729
2020-03-16 10:30:00,HM-TG-02,10.158
2020-03-16 10:30:00,HM-CU-01,164.16
2020-03-16 10:30:00,HM-TG-03,7.225
2020-03-16 10:30:00,HM-HD-01,29.94
2020-03-16 10:30:00,HM-RC-01,469.576
2020-03-16 10:30:00,HM-TG-01,226.864
2020-03-16 10:30:00,HM-HW-01,101.513
2020-03-16 10:30:00,HM-ST-01,181.949
2020-03-16 10:30:00,HM-TI-01,340.2519999999999
2020-03-16 10:30:00,HM-RW-01,201.983
2020-03-16 10:30:00,HM-JA-01,142.437
2020-03-16 11:00:00,HM-JA-01,142.437
2020-03-16 11:00:00,HM-TG-01,226.864
2020-03-16 11:00:00,HM-RW-01,201.983
2020-03-16 11:00:00,HM-TI-01,340.2519999999999
2020-03-16 11:00:00,HM-SU-01,48.305
2020-03-16 11:00:00,HM-HD-01,29.94
2020-03-16 11:00:00,HM-TG-03,7.225
2020-03-16 11:00:00,HM-GH-01,218.739
2020-03-16 11:00:00,HM-RC-01,469.576
2020-03-16 11:00:00,HM-JW-01,157.311
2020-03-16 11:00:00,HM-CU-01,164.16
2020-03-16 11:00:00,HM-SC-01,73.729
2020-03-16 11:00:00,HM-HW-01,101.513
2020-03-16 11:00:00,HM-TG-02,10.158
2020-03-16 11:00:00,HM-ST-01,181.949
2020-03-16 11:30:00,HM-CU-01,164.16
2020-03-16 11:30:00,HM-JA-01,142.437
2020-03-16 11:30:00,HM-HW-01,101.513
2020-03-16 11:30:00,HM-HD-01,29.94
2020-03-16 11:30:00,HM-SU-01,48.305
2020-03-16 11:30:00,HM-TI-01,340.2519999999999
2020-03-16 11:30:00,HM-TG-03,7.225
2020-03-16 11:30:00,HM-ST-01,181.949
2020-03-16 11:30:00,HM-RW-01,201.983
2020-03-16 11:30:00,HM-TG-01,226.864
2020-03-16 11:30:00,HM-RC-01,469.576
2020-03-16 11:30:00,HM-JW-01,157.311
2020-03-16 11:30:00,HM-TG-02,10.158
2020-03-16 11:30:00,HM-SC-01,73.729
2020-03-16 11:30:00,HM-GH-01,218.739
2020-03-16 12:00:00,HM-JA-01,142.437
2020-03-16 12:00:00,HM-HW-01,101.513
2020-03-16 12:00:00,HM-RC-01,469.576
2020-03-16 12:00:00,HM-TG-02,10.158
2020-03-16 12:00:00,HM-SU-01,48.305
2020-03-16 12:00:00,HM-ST-01,181.949
2020-03-16 12:00:00,HM-TG-01,226.864
2020-03-16 12:00:00,HM-SC-01,73.729
2020-03-16 12:00:00,HM-HD-01,29.94
2020-03-16 12:00:00,HM-CU-01,164.16
2020-03-16 12:00:00,HM-RW-01,201.983
2020-03-16 12:00:00,HM-JW-01,157.311
2020-03-16 12:00:00,HM-GH-01,218.739
2020-03-16 12:00:00,HM-TI-01,340.2519999999999
2020-03-16 12:00:00,HM-TG-03,7.225
2020-03-16 12:30:00,HM-HD-01,29.94
2020-03-16 12:30:00,HM-RC-01,469.576
2020-03-16 12:30:00,HM-JW-01,157.311
2020-03-16 12:30:00,HM-TG-03,7.225
2020-03-16 12:30:00,HM-HW-01,101.513
2020-03-16 12:30:00,HM-JA-01,142.437
2020-03-16 12:30:00,HM-ST-01,181.949
2020-03-16 12:30:00,HM-TG-02,10.158
2020-03-16 12:30:00,HM-TI-01,340.2519999999999
2020-03-16 12:30:00,HM-CU-01,164.16
2020-03-16 12:30:00,HM-GH-01,218.739
2020-03-16 12:30:00,HM-RW-01,201.983
2020-03-16 12:30:00,HM-TG-01,226.864
2020-03-16 12:30:00,HM-SC-01,73.729
2020-03-16 12:30:00,HM-SU-01,48.305
2020-03-16 13:00:00,HM-TG-02,10.158
2020-03-16 13:00:00,HM-RC-01,469.576
2020-03-16 13:00:00,HM-RW-01,201.983
2020-03-16 13:00:00,HM-HD-01,29.94
2020-03-16 13:00:00,HM-TI-01,340.2519999999999
2020-03-16 13:00:00,HM-TG-01,226.864
2020-03-16 13:00:00,HM-ST-01,181.949
2020-03-16 13:00:00,HM-CU-01,164.16
2020-03-16 13:00:00,HM-TG-03,7.225
2020-03-16 13:00:00,HM-HW-01,101.513
2020-03-16 13:00:00,HM-SC-01,73.729
2020-03-16 13:00:00,HM-JW-01,157.311
2020-03-16 13:00:00,HM-GH-01,218.739
2020-03-16 13:00:00,HM-SU-01,48.305
2020-03-16 13:00:00,HM-JA-01,142.437
2020-03-16 13:30:00,HM-HW-01,101.513
2020-03-16 13:30:00,HM-ST-01,181.949
2020-03-16 13:30:00,HM-TG-02,10.158
2020-03-16 13:30:00,HM-TG-01,226.864
2020-03-16 13:30:00,HM-TI-01,340.2519999999999
2020-03-16 13:30:00,HM-JW-01,157.311
2020-03-16 13:30:00,HM-TG-03,7.225
2020-03-16 13:30:00,HM-SC-01,73.729
2020-03-16 13:30:00,HM-SU-01,48.305
2020-03-16 13:30:00,HM-RC-01,469.576
2020-03-16 13:30:00,HM-RW-01,201.983
2020-03-16 13:30:00,HM-CU-01,164.16
2020-03-16 13:30:00,HM-JA-01,142.437
2020-03-16 13:30:00,HM-HD-01,29.94
